,GAME_ID,PERSON_ID,TEAM_ID,SHOT_ORDER,SV_GAME_ID,SV_PLAYER_ID,SV_TEAM_ID,SHOT_RESULT,PERIOD,GAME_CLOCK,WALL_CLOCK,DRIBBLES,SHOT_DIST,TOUCH_TIME,CLOSE_DEF_PERSON_ID,CLOSE_DEF_SV_PLAYER_ID,CLOSE_DEF_DIST,PTS_TYPE,FGM,FGA,PTS,ASSISTS
11,21600001,1627851,1610612752,1,2016102505,5694,18,made,4,6790,1477450000000.0,2,5.83,1.98,2544,3704,1.8,2,1,1,2,-1
12,21600001,2546,1610612752,1,2016102505,3706,18,missed,1,6780,1477440000000.0,2,20.42,2.0,201567,4391,4.39,2,0,1,0,-1
13,21600001,204001,1610612752,1,2016102505,5464,18,made,1,6760,1477440000000.0,0,1.09,0.04,202684,4884,2.23,2,1,1,2,-1
14,21600001,202681,1610612739,13,2016102505,4840,5,missed,3,6720,1477440000000.0,1,13.25,7.48,201149,4287,6.72,2,0,1,0,-1
15,21600001,201567,1610612739,11,2016102505,4391,5,made,3,6700,1477440000000.0,0,0.55,0.36,201149,4287,2.15,2,1,1,2,-1
16,21600001,2544,1610612739,1,2016102505,3704,5,made,1,6660,1477440000000.0,0,8.8,0.04,204001,5464,2.29,2,1,1,2,-1
17,21600001,2544,1610612739,6,2016102505,3704,5,made,2,6570,1477440000000.0,0,3.08,0.52,201943,4615,3.03,2,1,1,2,-1
18,21600001,202732,1610612739,1,2016102505,4935,5,made,4,6560,1477450000000.0,0,0.35,0.6,1627851,5694,8.07,2,1,1,2,-1
19,21600001,202681,1610612739,1,2016102505,4840,5,missed,1,6490,1477440000000.0,10,25.31,9.08,201565,4387,4.26,3,0,1,0,-1
20,21600001,2544,1610612739,7,2016102505,3704,5,missed,2,6440,1477440000000.0,3,4.63,2.44,1626195,5495,2.19,2,0,1,0,-1
21,21600001,101112,1610612739,2,2016102505,3934,5,missed,2,6420,1477440000000.0,0,1.85,0.04,203124,5083,1.99,2,0,1,0,-1
22,21600001,201584,1610612752,1,2016102505,4484,18,missed,1,6390,1477440000000.0,1,21.2,1.76,2747,3835,4.29,2,0,1,0,-1
23,21600001,201565,1610612752,11,2016102505,4387,18,missed,3,6370,1477440000000.0,11,17.33,9.95,201567,4391,4.06,2,0,1,0,-1
24,21600001,201565,1610612752,16,2016102505,4387,18,missed,4,6370,1477450000000.0,3,20.63,2.88,202732,4935,4.57,2,0,1,0,-1
25,21600001,1627851,1610612752,2,2016102505,5694,18,made,4,6290,1477450000000.0,0,25.06,1.16,2210,3523,12.1,3,1,1,3,-1
26,21600001,202498,1610612752,3,2016102505,4966,18,missed,2,6260,1477440000000.0,0,23.64,0.8,2210,3523,4.52,2,0,1,0,263220
27,21600001,201567,1610612739,2,2016102505,4391,5,missed,1,6240,1477440000000.0,0,24.85,0.96,204001,5464,6.49,3,0,1,0,-1
28,21600001,201567,1610612739,12,2016102505,4391,5,missed,3,6200,1477440000000.0,0,25.31,0.88,204001,5464,5.91,3,0,1,0,-1
29,21600001,101112,1610612739,3,2016102505,3934,5,missed,2,6150,1477440000000.0,0,24.35,0.68,1626195,5495,10.91,3,0,1,0,-1
30,21600001,1626195,1610612752,1,2016102505,5495,18,made,2,6060,1477440000000.0,1,1.1,1.6,101112,3934,5.2,2,1,1,2,-1
31,21600001,2747,1610612739,1,2016102505,3835,5,made,1,6030,1477440000000.0,0,0.3,0.76,204001,5464,4.41,2,1,1,2,-1
32,21600001,204001,1610612752,8,2016102505,5464,18,missed,3,6020,1477440000000.0,0,11.6,0.56,201567,4391,6.75,2,0,1,0,478196
33,21600001,204001,1610612752,9,2016102505,5464,18,made,3,5970,1477440000000.0,0,8.94,0.04,201567,4391,2.48,2,1,1,2,-1
34,21600001,204001,1610612752,2,2016102505,5464,18,missed,1,5900,1477440000000.0,0,15.8,0.84,201567,4391,4.44,2,0,1,0,-1
35,21600001,2210,1610612739,3,2016102505,3523,5,made,2,5890,1477440000000.0,0,2.42,0.76,201943,4615,4.5,2,1,1,2,-1
36,21600001,202681,1610612739,14,2016102505,4840,5,made,3,5780,1477440000000.0,0,25.11,0.84,204001,5464,7.22,3,1,1,3,-1
37,21600001,101112,1610612739,6,2016102505,3934,5,made,4,5770,1477450000000.0,0,27.32,0.32,201149,4287,5.82,3,1,1,3,-1
38,21600001,201567,1610612739,3,2016102505,4391,5,missed,1,5750,1477440000000.0,0,20.74,0.64,204001,5464,5.39,2,0,1,0,-1
39,21600001,2544,1610612739,2,2016102505,3704,5,missed,1,5700,1477440000000.0,0,24.83,1.12,201565,4387,10.25,3,0,1,0,-1
40,21600001,2546,1610612752,12,2016102505,3706,18,made,3,5650,1477440000000.0,1,21.07,1.8,201567,4391,3.7,2,1,1,2,-1
41,21600001,1627851,1610612752,3,2016102505,5694,18,missed,4,5640,1477450000000.0,0,26.71,0.68,2399,3601,5.25,3,0,1,0,-1
